kepid;kepoi_name;kepler_name;koi_disposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_impact;koi_duration;koi_depth;koi_prad;koi_teq;koi_insol;koi_model_snr;koi_steff;koi_slogg;koi_srad;ra;dec;koi_kepmag
4271474;K03324.01;Kepler-1469 b;CONFIRMED;1;0;0;0;0;21.8634638;0.502;3.542;871;2.37;551;21.77;9.9;5383;4.587;0.789;293.82135;39.39135;15.965
5130983;K03325.01;;FALSE POSITIVE;0;0;1;1;0;86.4392931;1.28;6.534;1175.1;35.31;442;8.99;20.5;6208;4.454;1.024;299.26376;40.263741;14.329
11497958;K01422.04;Kepler-296 f;CONFIRMED;0.927;0;0;0;0;63.3354719;0.029;3.651;983;1.18;202;0.39;13;3526;4.866;0.383;286.54001;49.437328;15.921
11093538;K03326.01;;FALSE POSITIVE;0;0;1;1;0;14.77820911;1.258;5.395;10774;44.48;809;101.07;123.1;6258;4.442;1.046;296.11771;48.664108;15.696
11044779;K03327.01;;FALSE POSITIVE;0;0;1;0;0;15.60862948;1.171;6.6957;34356;39.42;648;41.71;186;5569;4.566;0.829;297.983;48.555649;15.466
6438379;K04785.01;;FALSE POSITIVE;;1;0;0;0;389.14115;0.0973;7.93;347.4;1.67;250;0.92;10.1;6043;4.505;0.894;290.30505;41.838459;14.534
9145415;K04786.01;;FALSE POSITIVE;;1;0;0;0;365.78863;0.1564;12.76;885;2.21;215;0.5;10.5;5407;4.585;0.752;287.58789;45.598492;15.964
4545926;K04787.01;;FALSE POSITIVE;0;0;0;1;0;2.4826619;0.731;2.115;37;0.8;1619;1627.36;10;6356;4.292;1.225;286.46796;39.652321;13.505
9396760;K04788.01;;FALSE POSITIVE;;0;1;0;1;2.17811908;0.3437;1.468;74;0.8;1412;938.51;9.8;6039;4.505;0.921;288.43149;45.918869;14.555
5119619;K04789.01;;FALSE POSITIVE;0;0;0;1;0;1.11205787;0.008;1.459;118.7;1.02;1799;2484.64;16.1;6098;4.488;0.932;296.78345;40.229111;14.935
9582496;K04858.01;;FALSE POSITIVE;;1;0;0;0;224.447413;0.4162;4.986;651;2.05;260;1.08;7.9;5489;4.574;0.798;289.4585;46.276379;15.618
3343281;K04860.01;;FALSE POSITIVE;0.273;0;0;1;0;21.8660922;0.057;2.03;301.6;1.88;730;67.15;9.2;6309;4.402;1.077;291.73026;38.411461;15.019
2573108;K03217.01;;FALSE POSITIVE;0;1;0;0;0;5.09506;0.691;5.73;23.6;2.14;2247;6030.14;7.6;6700;3.48;4.146;290.86154;37.885422;12.062
9885417;K03246.01;Kepler-1446 b;CONFIRMED;1;0;0;0;0;0.689967868;0.119;1.1688;122.9;0.78;1539;1336.82;28.7;4872;4.615;0.726;289.42395;46.72617;12.411
3336476;K03247.01;;FALSE POSITIVE;0;0;0;0;1;1.89132292;0.709;5.607;16;0.9;2799;14532.55;14.8;8482;4.089;2.106;289.87814;38.427269;12.417
9083564;K03249.01;;FALSE POSITIVE;0;0;1;0;1;0.918420801;0.656;3.533;56.7;1.14;2374;7502.5;40.3;6210;4.166;1.434;289.7605;45.455608;12.434
7335713;K03250.01;;FALSE POSITIVE;0;1;0;1;0;0.573709256;0.69;1.4932;131.2;7.05;4415;90258.45;37.5;5261;3.13;5.769;280.90244;42.935719;12.436
8331612;K03318.01;Kepler-1915 b;CONFIRMED;0.95;0;0;0;0;13.8353959;0.94;4.961;818;3.78;809;101.05;10.3;6020;4.403;1.057;301.27869;44.25053;15.842
5185765;K07720.01;;FALSE POSITIVE;0.065;1;0;1;0;46.9434911;0.213;1.368;100.7;1.57;669;47.27;6.6;6253;4.102;1.55;291.43582;40.35881;13.098
5965819;K03319.01;Kepler-1468 d;CONFIRMED;0.987;0;0;0;0;19.5906103;0.529;6.745;297;2.64;819;106.48;24.9;5794;4.118;1.496;293.51984;41.277409;15.024
5965819;K03319.02;Kepler-1468 b;CONFIRMED;0.994;0;0;0;0;8.23983041;0.012;5.619;251;2.35;1093;338.17;29.4;5794;4.118;1.496;293.51984;41.277409;15.024
11294883;K04791.01;;FALSE POSITIVE;;1;0;0;0;427.65334;0.4355;11.17;157.1;1.97;284;1.53;7.2;5325;4.004;1.565;290.73477;49.086639;13.776
3832474;K00806.05;;FALSE POSITIVE;;1;0;0;0;412.041857;0.1068;5.572;1959;3.77;217;0.52;12.3;5485;4.556;0.867;285.28363;38.947281;15.403
5471566;K04863.01;;FALSE POSITIVE;0;0;0;1;1;0.9628348;0.309;2.259;92.8;0.81;1648;1734.83;7.6;5559;4.554;0.838;297.68759;40.670361;15.466
5814013;K04865.01;;FALSE POSITIVE;0.001;0;0;1;0;1.57017249;0.085;2.257;158.4;0.82;1232;543.06;10.2;5300;4.66;0.66;297.70941;41.028149;15.981
7117355;K04866.01;;FALSE POSITIVE;0;1;0;1;1;0.566798364;0.487;3.172;38.6;0.66;2272;6280.34;14.1;5864;4.411;1.04;291.65839;42.632439;14.895
5653072;K03252.01;;FALSE POSITIVE;;0;0;1;0;3.22452656;0.0995;5.156;57.5;24.48;4883;134353.84;24.3;3857;1.338;34.674;299.69125;40.855957;12.474
2707985;K03253.01;;FALSE POSITIVE;0;0;0;1;1;1.89127438;0.514;4.491;32.3;2.03;3342;29488.85;24.6;7919;3.663;3.46;290.25375;37.92691;12.481
9899141;K03254.01;;FALSE POSITIVE;0;0;0;1;1;1.33256944;0.456;3.89;20.6;0.46;1624;1636.72;18.8;5655;4.431;0.998;295.13477;46.76965;12.496
8183288;K03255.01;Kepler-437 b;CONFIRMED;0.955;0;0;0;0;66.6504521;0.433;5.744;536.9;1.56;308;2.14;27.1;4550;4.627;0.679;297.34738;44.026939;14.352
11305996;K03256.01;;FALSE POSITIVE;;0;1;1;0;55.7002642;0.2976;4.285;332.7;1.18;309;2.14;10.8;4267;4.608;0.67;295.95798;49.041012;14.807
5965819;K03319.03;Kepler-1468 c;CONFIRMED;0.986;0;0;0;0;3.54553077;0.143;4.143;119.2;1.62;1448;1039.47;18.1;5794;4.118;1.496;293.51984;41.277409;15.024
6859801;K03321.01;;FALSE POSITIVE;0;0;1;1;1;10.88241656;1.199;5.4674;16630;29.69;632;37.81;265.2;4946;4.57;0.715;290.80301;42.34441;14.874
7767733;K03322.01;;FALSE POSITIVE;0;0;1;0;0;25.19830439;1.069;5.1942;73834;46.14;604;31.54;1669.4;5955;4.534;0.883;296.4621;43.459728;15.94
5201593;K07721.01;;FALSE POSITIVE;0;1;0;1;1;0.50727675;0.429;2.32;214.7;1.7;2449;8524.12;33.5;5970;4.399;1.143;295.66525;40.363739;13.639
9007609;K04795.01;;FALSE POSITIVE;0;0;0;1;0;1.316398648;0.392;1.169;182.5;1.09;1374;842.93;13.1;5088;4.508;0.806;285.88486;45.380138;15.797
11038580;K04796.01;;FALSE POSITIVE;;1;0;0;0;419.4596;0.0167;13.53;131.8;2.1;303;2;8.4;5248;3.886;1.869;295.77237;48.53656;13.846
9509223;K04867.01;;FALSE POSITIVE;0;1;0;0;1;14.2005007;1.106;5.232;80.6;13.28;843;119.41;10.6;6332;4.406;1.065;282.67715;46.152851;13.594
6720773;K04868.01;;FALSE POSITIVE;0;0;0;1;0;1.318347743;0.427;0.871;113.2;1.23;1861;2827.4;10.6;6143;4.351;1.121;298.80429;42.164162;14.942
8056651;K04869.01;;FALSE POSITIVE;;0;0;1;0;5.5834987;0.7862;2.484;87.4;1.41;1317;711.41;11.8;6517;4.241;1.375;299.81876;43.825741;13.663
4665991;K04870.01;;FALSE POSITIVE;0;0;0;1;1;1.12401084;0.297;3.052;43.6;0.61;1719;2058.79;10;5941;4.519;0.911;294.76459;39.762718;14.665
10191036;K03218.01;;FALSE POSITIVE;0;0;0;1;1;1.21374652;0.57;3.371;28.9;0.59;1880;2945.61;17.4;6238;4.407;1.049;283.85147;47.24366;12.107
8280511;K01151.03;Kepler-271 d;CONFIRMED;0.975;0;0;0;0;5.24970432;0.248;2.746;61.9;0.67;954;195.3;13.9;5528;4.499;0.853;283.00296;44.284229;13.404
10420301;K03257.01;;FALSE POSITIVE;0;1;0;1;1;45.4333769;0.959;6.351;905.8;2.23;315;2.34;18.1;4371;4.712;0.559;297.38513;47.543411;15.773
12156174;K03260.01;Kepler-1447 b;CONFIRMED;0.502;0;0;0;0;56.6746666;0.626;5.516;883.1;4.01;522;17.59;22.7;5541;4.189;1.295;289.64343;50.727089;14.682
4634135;K03328.01;;FALSE POSITIVE;0;0;1;0;0;63.9005941;1.194;8.2789;17097;25.91;353;3.68;110.8;5204;4.63;0.634;284.30792;39.70039;15.426
4736644;K03330.01;Kepler-1470 b;CONFIRMED;0.993;0;0;0;0;16.2951259;0.494;3.678;197.9;1.15;574;25.59;13;4915;4.512;0.812;288.69501;39.883202;15.061
5876805;K03331.01;;FALSE POSITIVE;0;0;1;0;0;18.17304501;0.674;10.9113;69911;24.39;650;42.19;1820.5;5799;4.548;0.86;291.96497;41.122162;15.927
5818068;K03332.01;;FALSE POSITIVE;0;0;1;1;0;14.12678065;1.254;5.9303;7647.4;31.13;670;47.56;127.1;5656;4.583;0.784;298.56927;41.00351;15.91
10139390;K04798.01;;FALSE POSITIVE;;1;0;0;0;358.56462;0.4108;11.64;170.2;0.99;219;0.55;9.6;5375;4.531;0.752;291.17566;47.10561;13.542
5273713;K07722.01;;FALSE POSITIVE;0.001;0;0;1;0;1.337561836;0.055;1.575;41;1.11;2322;6870.94;9.5;6406;4.056;1.715;291.41714;40.48592;14.217
3526331;K04800.01;;FALSE POSITIVE;0;1;0;1;0;2.23755641;0.182;2.089;101.1;0.93;1397;897.8;7.3;6026;4.505;0.924;285.31628;38.686619;15.578
11496490;K04872.01;;FALSE POSITIVE;;1;0;1;0;1.035268597;0.3845;0.5663;112.2;1.34;2136;4922.79;15.1;6332;4.311;1.205;285.66937;49.439911;13.866
1430305;K04873.01;;FALSE POSITIVE;;1;0;0;0;359.3259;0.2279;9.836;246.2;3.6;410;6.69;13.5;6570;3.902;2.27;290.9288;37.085251;13.274
7117549;K04874.01;;FALSE POSITIVE;0;1;0;0;1;0.566805268;0.069;3.721;35.7;0.65;2492;9052.02;12.5;6403;4.418;1.086;291.72806;42.680408;15.061
12055539;K03261.01;Kepler-1448 b;CONFIRMED;1;0;0;0;0;12.27057043;0.026;3.002;295.5;1.67;811;102.25;18.7;6075;4.486;0.969;287.8674;50.595581;14.411
12056139;K03262.01;Kepler-1449 b;CONFIRMED;0.966;0;0;0;0;13.2274753;0.803;6.356;229.8;1.94;867;133.34;16.4;6269;4.405;1.155;288.23175;50.567879;15.05
4774646;K07707.01;;FALSE POSITIVE;0;0;1;1;0;0.559517155;0.328;0.596;57.9;1.04;2762;13839.66;12.7;6462;4.266;1.309;298.27521;39.850971;13.741
10030778;K03265.01;;FALSE POSITIVE;0;0;1;1;0;29.47316279;1.362;6.4327;12568;48.98;565;24.07;179.3;5838;4.529;0.897;298.50607;46.948029;15.957
7870282;K04732.01;;FALSE POSITIVE;0;0;1;1;1;0.580725004;0.137;2.071;105.2;0.85;1939;3355.68;18;5471;4.53;0.841;282.17203;43.69651;15.236
11153259;K03200.01;;FALSE POSITIVE;;1;0;0;0;1.94468659;1.1592;18.22;455.5;69.59;3334;29219.04;17.1;7894;3.644;3.521;298.34344;48.702381;11.708
9021075;K04733.01;Kepler-1968 b;CONFIRMED;0.941;0;0;0;0;7.28116667;0.1;2.716;333.8;1.4;744;72.16;11.5;5008;4.572;0.788;291.50812;45.370159;15.993
5783938;K04734.01;;FALSE POSITIVE;;1;0;0;0;383.10017;0.1365;8.8;579.4;2.18;248;0.9;10;6011;4.522;0.902;289.61075;41.019489;15.339
3445812;K04802.01;;FALSE POSITIVE;0;1;0;1;0;0.605556082;0.176;1.2399;101.7;0.86;2120;4796.94;15.3;6123;4.556;0.846;291.9837;38.595409;14.99
4473613;K04803.01;Kepler-1623 b;CONFIRMED;0.995;0;0;0;0;4.36125889;0.374;2.174;189.2;1.2;1000;236.01;10.7;5520;4.544;0.873;294.0827;39.556099;14.951
8960918;K04805.01;;FALSE POSITIVE;0.001;0;0;1;0;1.19087362;0.393;1.785;67.5;0.73;1489;1165.78;8;5158;4.464;0.888;294.59283;45.28772;15.28
4647662;K04806.01;;FALSE POSITIVE;0;0;0;1;1;1.06484622;0.242;3.287;42.4;0.72;2034;4059.63;12.5;6445;4.417;1.087;289.64139;39.788029;14.772
9822284;K04807.01;;FALSE POSITIVE;1;0;1;0;0;0.969824139;0.332;0.783;23.1;0.49;1839;2709.67;6.8;5780;4.438;1;287.55508;46.68224;11.563
8940700;K04876.01;;FALSE POSITIVE;;1;0;0;0;190.60563;0.0108;14.33;153.6;1.6;386;5.25;11.6;6200;4.214;1.287;286.66867;45.208302;13.431
9850966;K04879.01;;FALSE POSITIVE;0;0;0;1;1;8.480305;0.766;6.19;304.2;1.33;661;45.21;11.5;4895;4.631;0.696;298.75122;46.636261;15.866
8747009;K04880.01;;FALSE POSITIVE;;0;0;1;0;410.11676;0.243;13.97;216.9;1.41;242;0.81;11.2;5587;4.372;0.965;289.23987;44.99358;13.736
8826007;K03266.01;Kepler-1450 b;CONFIRMED;0.99;0;0;0;0;54.5091549;0.94;5.125;622.2;1.94;308;2.13;17;4406;4.67;0.603;294.55383;45.08139;15.498
8620402;K03267.01;Kepler-1913 b;CONFIRMED;1;0;0;0;0;14.1959621;0.786;3.605;196.2;1.66;818;105.7;14.1;6214;4.442;1.076;290.21667;44.779678;14.706
8379021;K03268.01;;FALSE POSITIVE;1;0;1;0;0;11.52482874;1.205;1.724;577.6;22.56;756;77.15;16.2;5592;4.472;0.892;296.40448;44.367458;15.595
8104030;K03269.01;;FALSE POSITIVE;0;0;1;0;0;46.84008579;4.652;3.8198;6287.9;428.62;552;22;147.9;6006;4.33;1.055;294.06802;43.936871;15.314
5282477;K04736.01;;FALSE POSITIVE;0;1;0;1;1;0.992798625;1.219;3.5065;582.5;29.26;1967;3519.47;79.1;6055;4.407;1.098;293.94794;40.455818;15.04
6681546;K04738.01;;FALSE POSITIVE;;1;0;0;0;186.72243;0.4736;13.35;326.4;1.84;329;2.77;11.5;6040;4.469;0.999;288.74893;42.191738;15.085
6421137;K04739.01;;FALSE POSITIVE;;1;0;0;0;118.4039;0.4062;5.593;426;3.46;517;16.83;4.4;6486;4.091;1.64;282.87473;41.836727;11.426
9893278;K04740.01;;FALSE POSITIVE;;1;0;0;0;182.281992;0.2425;8.828;509.3;1.67;280;1.46;8.7;5503;4.536;0.742;292.85391;46.77375;15.405
4548162;K04809.01;;FALSE POSITIVE;;1;0;0;0;10.0102876;0.5667;5.33;127.1;0.69;522;17.56;7;4214;4.65;0.601;287.43542;39.692989;15.761
7293937;K03211.01;;FALSE POSITIVE;0;0;0;1;1;1.366964704;0.517;2.3181;59.7;0.79;1640;1705.64;3.3;5780;4.438;1;295.25244;42.896114;11.948
8043721;K04812.01;;FALSE POSITIVE;0.216;1;0;0;0;0.77957913;0.183;2.457;70.4;0.71;1819;2585.39;11.1;5699;4.553;0.853;296.66177;43.811432;15.703
7985733;K03219.01;;FALSE POSITIVE;0;0;1;1;0;0.544561598;0.214;1.6053;35.2;44.9;11804;4601339.96;31.1;3715;0.851;80.529;299.33368;43.717815;12.122
6522824;K04882.01;;FALSE POSITIVE;0;0;0;1;1;17.4453133;0.23;5.14;327.7;5.38;1066;305.55;12.2;4927;3.417;3.04;291.95251;41.959911;15.807
6802536;K04883.01;;FALSE POSITIVE;;0;1;0;0;2.9788702;;9.3;;;;;;;;;298.03253;42.20034;14.201
4750341;K04884.01;;FALSE POSITIVE;0;0;0;1;0;1.97515457;0.027;2.633;66.1;0.92;1504;1207;9.2;5571;4.31;1.145;292.8699;39.844429;14.878
6612327;K03270.01;;FALSE POSITIVE;0;0;1;1;0;21.993112;1.249;8.616;1015.7;23.21;523;17.75;37.3;5205;4.604;0.747;293.6203;42.081871;15.249
7285757;K03271.01;Kepler-1986 b;CONFIRMED;0.963;0;0;0;0;19.5489666;0.83;1.78;523.8;1.89;579;26.62;12.6;5549;4.6;0.732;292.95819;42.854889;15.717
5211922;K03273.01;;FALSE POSITIVE;0;0;0;1;0;27.6853358;0.897;4.661;1660.7;3.11;461;10.67;49.3;5216;4.673;0.639;297.79987;40.349281;15.329
5280587;K03274.01;Kepler-1451 b;CONFIRMED;0.997;0;0;0;0;35.6225528;0.261;4.845;651.1;2.24;523;17.67;9.6;5799;4.539;0.878;293.44644;40.409889;15.332
8129005;K04741.01;;FALSE POSITIVE;0;0;0;1;1;7.1403113;0.786;5.891;112.1;1.18;1036;272.78;11.8;6354;4.454;1.016;300.78387;43.962059;14.738
4840156;K07709.01;;FALSE POSITIVE;0;0;0;1;0;2.69487041;0.554;2.553;62.1;0.97;1440;1020.03;10.3;5823;4.283;1.187;293.09384;39.974579;14.464
4138008;K04742.01;Kepler-442 b;CONFIRMED;0.993;0;0;0;0;112.303136;0.248;5.869;502.1;1.3;241;0.79;13.1;4401;4.677;0.595;285.36658;39.280079;14.976
6468904;K04743.01;;FALSE POSITIVE;0.998;0;1;0;0;49.5387264;1.223;2.238;740.6;20.52;436;8.52;10.3;5683;4.605;0.747;298.68402;41.83149;14.94
5709906;K04744.01;;FALSE POSITIVE;0.823;0;0;1;0;3.39155966;0.182;3.87;28.4;0.49;1183;462.47;8.2;5896;4.516;0.914;293.17435;40.950809;13.773
9777556;K04814.01;;FALSE POSITIVE;0;0;0;0;1;1.33254897;0.241;3.083;591.7;32.84;4664;111977.04;16.2;4894;2.445;13.777;294.64285;46.549412;16.072
10753922;K04816.01;;FALSE POSITIVE;0;0;0;1;0;18.2260472;0.378;3.664;361.1;1.85;648;41.67;10;5440;4.444;0.98;299.13177;48.06171;15.418
5980061;K04817.01;;FALSE POSITIVE;0;1;0;1;0;0.630539713;1.2;1.7407;239.6;21.07;1936;3333.18;27.7;5458;4.482;0.894;297.04388;41.284012;15.476
4059887;K04887.01;;FALSE POSITIVE;0;0;0;1;1;1.018347376;0.654;4.386;47.8;1.92;2832;15153.38;33.3;5858;3.729;2.638;292.26559;39.129841;12.905
8288741;K04888.01;;FALSE POSITIVE;;1;0;0;0;0.659299289;1.2873;0.6908;1118.5;30.54;1979;3623.47;108.6;5791;4.524;0.852;287.36786;44.27322;14.499
6852354;K04889.01;;FALSE POSITIVE;;1;0;0;0;101.9743513;;2.34;;;;;;;;;288.42035;42.309509;15.968
5816811;K01042.02;;FALSE POSITIVE;;1;1;0;0;4.45540935;;4.14;;;;;;;;;298.33893;41.073479;14.85
5303346;K03275.01;;FALSE POSITIVE;0;0;1;1;0;37.32483952;1.263;6.9676;4989.2;30.32;461;10.67;155.6;5306;4.55;0.79;298.54089;40.471642;14.727
3858879;K03276.01;;FALSE POSITIVE;0;0;1;1;1;25.951984;1.266;20.585;2340.2;36.8;626;36.39;131.4;5889;4.46;1.046;293.69415;38.995628;15.112
3120904;K03277.01;Kepler-1452 b;CONFIRMED;0.994;0;0;0;0;42.9136635;0.403;5.227;160.6;3.19;810;101.56;18.2;6049;3.8;2.483;292.42282;38.266331;13.062
3342467;K03278.01;;FALSE POSITIVE;0;0;1;0;0;88.1804682;0.026;5.033;1138.6;2.78;359;3.94;17.5;5497;4.57;0.839;291.52487;38.455849;14.71
11757451;K04745.01;Kepler-443 b;CONFIRMED;0.877;0;0;0;0;177.668663;0.772;9.298;901.4;2.32;233;0.7;12.7;4721;4.615;0.701;288.61053;49.968632;15.891
2711597;K04746.01;;FALSE POSITIVE;0;0;1;0;0;0.98041685;0.446;0.919;105.7;0.75;1388;880.5;8.8;4861;4.572;0.722;291.12454;37.986511;14.484
8047428;K04747.01;Kepler-1621 b;CONFIRMED;0.98;0;0;0;0;92.263742;0.273;8.605;296.9;2.22;469;11.42;12.2;6084;4.287;1.283;297.5885;43.841221;15.015
11513486;K04748.01;Kepler-1969 b;CONFIRMED;0.996;0;0;0;0;6.64754478;0.235;1.961;289.3;1.72;999;235.89;12.4;6046;4.478;1.007;294.78433;49.4921;15.724
4851283;K07710.01;;FALSE POSITIVE;0;0;0;1;1;1.23517588;0.625;5.476;232.9;1.59;1697;1955.7;19.3;5780;4.438;1;295.85056;39.947193;11.908
5024138;K04819.01;;FALSE POSITIVE;0;1;0;1;0;0.416995408;0.089;0.8928;112.6;0.84;2433;8299.79;19.9;6150;4.498;0.781;295.27487;40.19508;14.964
9086001;K04821.01;;FALSE POSITIVE;;1;0;0;0;256.52387;0.1065;9.07;126.1;1.33;338;3.1;7.5;6348;4.323;1.18;290.77032;45.498051;13.585
4927734;K03212.01;;FALSE POSITIVE;0;1;0;0;0;3.0001191;0.635;6.61;7.7;0.73;2566;10247.93;7.3;8431;3.97;2.485;292.91702;40.09243;11.96
11189311;K03220.01;Kepler-1442 b;CONFIRMED;0.899;0;0;0;0;81.4160138;0.911;14.175;762.3;4.63;522;17.53;54.3;6352;4.267;1.401;291.25562;48.846924;12.146
10031918;K04894.01;;FALSE POSITIVE;0;0;0;0;1;8.5900471;0.098;3.463;137;0.8;677;49.76;9.6;4914;4.575;0.707;298.82587;46.956669;14.832
5276332;K07723.01;;FALSE POSITIVE;0.265;1;0;0;0;357.82544;0.636;9.12;152.5;1.7;306;2.08;11.1;6131;4.248;1.312;292.20465;40.48563;12.117
3544640;K03279.01;Kepler-1914 b;CONFIRMED;1;0;0;0;0;30.8278245;0.023;4.214;641.3;2.42;585;27.66;13.9;5982;4.493;0.96;291.43143;38.654388;15.765
10653179;K03280.01;Kepler-1453 b;CONFIRMED;1;0;0;0;0;47.1607932;0.028;4.003;723.2;2.58;503;15.07;13.6;5936;4.501;0.965;286.12555;47.947609;15.57
12066569;K03282.01;Kepler-1455 b;CONFIRMED;0.996;0;0;0;0;49.2768448;0.022;3.787;1132.9;1.75;271;1.28;17.8;3899;4.713;0.529;294.08307;50.502769;15.855
6497146;K03284.01;Kepler-438 b;CONFIRMED;1;0;0;0;0;35.2330694;0.139;3.674;352.8;0.97;288;1.62;14.5;3749;4.743;0.524;281.64581;41.951092;14.467
8625813;K03285.01;;FALSE POSITIVE;0;0;0;1;1;45.3965379;0.085;3.826;1001.6;1.97;326;2.66;15.3;4266;4.626;0.643;292.17496;44.783989;15.984
4651399;K07698.01;;FALSE POSITIVE;0.103;1;0;0;0;508.807642;0.016;4.495;2127;39.59;595;29.54;14.8;4893;2.454;8.811;290.70056;39.799679;15.635
9953575;K04751.01;;FALSE POSITIVE;;1;0;0;0;362.69427;0.0774;9.7;439.9;3.54;315;2.32;11;5288;3.898;1.719;292.78592;46.808411;14.73
7887890;K04752.01;;FALSE POSITIVE;;1;0;1;0;370.35639;0.414;12.75;732.2;2.82;268;1.21;13;6117;4.457;1.025;290.74271;43.604431;15.189
4544628;K04753.01;;FALSE POSITIVE;0;0;0;1;0;0.729724346;0.523;2.699;23;0.51;2151;5081.58;14.3;6084;4.426;1.03;285.90179;39.654411;12.546
7052511;K04824.01;;FALSE POSITIVE;;0;0;1;0;0.821472455;0.2579;2.433;127.1;0.92;1559;1395.92;11.3;4889;4.503;0.836;296.82028;42.514198;15.758
4764774;K04825.01;;FALSE POSITIVE;0.001;0;0;1;0;1.29019586;0.044;3.741;86.5;0.78;1530;1293.44;11.1;5693;4.558;0.842;296.28137;39.874969;15.274
9910828;K04897.01;;FALSE POSITIVE;0;0;0;1;1;8.48032079;0.004;5.791;170.7;0.95;759;78.45;14.7;5415;4.556;0.728;298.79605;46.722858;14.879
11867608;K04899.01;;FALSE POSITIVE;;1;0;0;0;227.6258;0.2351;9.47;131;1.79;394;5.7;8.8;6240;4.103;1.549;293.71948;50.18203;13.607
8016691;K03286.01;Kepler-1456 b;CONFIRMED;0.945;0;0;0;0;18.1373788;0.945;3.844;310.8;1.41;433;8.31;11.3;4257;4.648;0.602;286.94531;43.822769;15.464
6584273;K03287.01;Kepler-1457 b;CONFIRMED;0.949;0;0;0;0;51.1104797;0.029;7.712;330;1.6;478;12.38;21.9;5968;4.534;0.881;283.7706;42.027241;14.06
5768816;K03288.01;Kepler-1458 b;CONFIRMED;0.834;0;0;0;0;47.9869119;0.873;5.342;859.3;3.35;493;14.01;25.7;5641;4.408;0.981;283.21161;41.038059;14.19
3644071;K01192.02;;FALSE POSITIVE;0;1;0;0;1;359.047933;0.002;16.637;5622.7;7.76;260;1.08;91.1;5609;4.346;1.048;291.03217;38.703911;14.215
5360974;K03289.01;;FALSE POSITIVE;0;0;1;1;0;29.8042694;1.237;3.107;1046.5;24.73;505;15.34;17.9;5223;4.488;0.827;291.35443;40.588879;15.945
4670267;K07699.01;;FALSE POSITIVE;0;0;1;0;0;1.003049079;0.568;7.9657;219270;42.5;1714;2049.63;1766.7;5775;4.518;0.844;295.7168;39.777142;15.097
7435780;K04757.01;;FALSE POSITIVE;0;1;0;1;1;0.933157032;1.046;2.614;87.8;7.29;2202;5565.35;15.2;6499;4.378;1.169;288.97589;43.099178;15.013
8938937;K04758.01;;FALSE POSITIVE;0.406;1;0;0;0;37.1083458;0.612;4.112;366.5;1.71;492;13.84;7.9;5591;4.559;0.86;285.80185;45.216831;15.948
10556180;K04828.01;;FALSE POSITIVE;;1;0;0;0;1.02104719;1.0867;6.39;246.1;13.68;2129;4852.49;18.5;6444;4.376;1.2;298.98892;47.761429;15.367
12401132;K04829.02;;FALSE POSITIVE;;1;0;0;0;12.083457;0.1069;3.536;312.5;2.09;932;178.53;8.6;6422;4.364;1.175;287.70197;51.229729;14.12
8308070;K04830.01;;FALSE POSITIVE;;1;0;0;0;401.5907;0.1752;14.77;115;1.01;256;1.02;11.9;6170;4.482;0.939;294.81012;44.25597;13.376
6956136;K03221.01;;FALSE POSITIVE;0;1;0;0;0;53.91278363;0.984;44.0504;216.7;4.25;697;55.85;56.4;6085;3.917;2.02;294.06641;42.486839;12.147
10661917;K04901.01;;FALSE POSITIVE;0;0;1;1;1;1.23142395;0.187;2.186;19.6;0.77;2317;6786.33;10.8;6011;3.971;1.73;290.34805;47.965191;12.976
7799701;K04903.01;;FALSE POSITIVE;0;0;1;1;0;386.828262;0.953;5.045;1024.9;6.54;340;3.15;19.7;6384;4.107;1.615;281.28546;43.51548;13.637
6233483;K03291.01;;FALSE POSITIVE;0;0;1;1;1;15.8733803;0.919;7.4672;4094.1;8.15;830;111.99;136.5;6161;4.276;1.054;299.05002;41.537449;13.91
5392871;K03292.01;;FALSE POSITIVE;0;0;1;1;1;42.3991752;0.965;7.251;484;3.23;580;26.75;36.9;6133;4.37;1.121;299.06454;40.515579;13.383
3858851;K03293.01;;FALSE POSITIVE;0;0;1;1;1;25.95198823;1.269;14.602;5103.3;39.94;680;50.51;125;6363;4.444;1.035;293.68362;38.994869;15.766
3858917;K03294.01;;FALSE POSITIVE;0;0;1;1;1;25.9522401;1.375;20.813;2896.9;42.91;572;25.35;90.5;5659;4.528;0.904;293.70248;38.975449;14.691
4466356;K03295.01;;FALSE POSITIVE;0;0;1;1;0;14.12809896;0.046;2.326;263.1;1.6;781;87.8;20.3;6072;4.47;0.988;292.18237;39.560211;14.284
9474232;K04760.01;;FALSE POSITIVE;0;0;0;1;1;13.6917833;0.142;4.198;145.4;1.12;770;83.37;14.2;5906;4.433;0.931;295.37604;46.047588;14.565
3859151;K04761.01;;FALSE POSITIVE;0;0;1;1;1;25.95633;1.088;26.34;158.2;9.75;618;34.42;11.9;6139;4.53;0.881;293.76151;38.99921;14.876
11456279;K03204.01;;FALSE POSITIVE;;1;0;0;0;0.572937573;0.7866;2.576;80.8;1.57;3271;27058.33;32;7338;4.225;1.593;292.44135;49.316414;11.825
5398002;K03213.01;;FALSE POSITIVE;0;0;1;0;0;14.15849823;1.204;46.356;347.3;90.09;1910;3145;225.1;8753;3.668;3.746;300.01501;40.52702;11.98
